sat_id,norad_cat_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,associated_satellites
KSZD-6429-1027-3362-8216,43138.0,STEP-1,,satellites/26231665.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.506610Z,CITATION NEEDED - https://xkcd.com/285/,[]
RQIQ-3113-9381-2241-7916,43155.0,Xiaoxiang-2,"TY-2
TianYi 2",,alive,,,,,None,,[],2021-07-21T10:11:42.508047Z,CITATION NEEDED - https://xkcd.com/285/,[]
YFPC-1248-4077-8296-8715,43156.0,ZHOU ENLAI,HA-1,,alive,,,,,None,,[],2021-07-21T10:11:42.510995Z,CITATION NEEDED - https://xkcd.com/285/,[]
YAZV-7302-9755-5634-8209,43158.0,QUANTUTONG 1,"QTT 1
TY-6
TianYi 6",,alive,,,,,None,,[],2021-07-21T10:11:42.514477Z,CITATION NEEDED - https://xkcd.com/285/,[]
RLBW-6475-5693-8414-2187,43159.0,JILIN-01-07,Jilin-1 SP-07,satellites/jilin-1-video-04__1_azgTuFX.jpg,alive,,2018-01-19T04:12:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.517812Z,CITATION NEEDED - https://xkcd.com/285/,[]
BXHU-9381-4568-5385-3464,43160.0,JILIN-01-08,Jilin-1 SP-08,satellites/jilin-1-video-04__1_piqkwsJ.jpg,alive,,2018-01-19T04:12:00Z,,,CIOMP,CN,[],2021-07-21T10:11:42.521190Z,CITATION NEEDED - https://xkcd.com/285/,[]
XPSM-2524-2392-8428-5297,43186.0,S-NET D,DP0TBE,,alive,,,,,None,,[],2021-07-21T10:11:42.524379Z,CITATION NEEDED - https://xkcd.com/285/,[]
EFAY-8089-9221-6385-2409,43187.0,S-NET B,DP0TBC,,alive,,,,,None,,[],2021-07-21T10:11:42.527360Z,CITATION NEEDED - https://xkcd.com/285/,[]
MCHL-8693-9902-0813-2147,43188.0,S-NET A,DP0TBB,,alive,,,,,None,,[],2021-07-21T10:11:42.530393Z,CITATION NEEDED - https://xkcd.com/285/,[]
GRBF-7624-2517-1207-4873,43189.0,S-NET C,DP0TBD,,alive,,,,,None,,[],2021-07-21T10:11:42.533344Z,CITATION NEEDED - https://xkcd.com/285/,[]
VSAI-0421-6115-4256-1234,43192.0,FengMaNiu 1,FMN-1,,alive,,,,,None,,[],2021-07-21T10:11:42.536358Z,CITATION NEEDED - https://xkcd.com/285/,[]
LQPY-8821-4598-4140-0055,43196.0,GOMX4-B,,satellites/unnamed.jpg,alive,,,,,None,DK,[],2021-10-09T14:50:52.749065Z,VK5Q1 and SV1QVE survey,[]
UFIT-6008-6845-0096-1151,43199.0,SHAONIAN XING,,,alive,,,,,None,,[],2021-07-21T10:11:42.542188Z,CITATION NEEDED - https://xkcd.com/285/,[]
VWFS-8293-1536-2839-9284,43466.0,1KUNS-PF,1KUNS,satellites/1KUNS.png,re-entered,2020-06-16T13:40:44Z,,,,None,,[],2021-07-21T10:11:42.545141Z,CITATION NEEDED - https://xkcd.com/285/,[]
UZLP-5382-5760-6380-2860,43467.0,UBAKUSAT,,satellites/ubakusat-cubesat.jpg,re-entered,,,,,None,,[],2021-07-21T10:11:42.547823Z,CITATION NEEDED - https://xkcd.com/285/,[]
QHGB-5011-7406-7134-6581,43468.0,IRAZU,"Irazú
BATSU-CS1",satellites/satelite-irazu-tec.png,re-entered,2020-03-06T12:26:31Z,,,,None,,[{'decoder': 'irazu'}],2021-07-21T10:11:42.550519Z,CITATION NEEDED - https://xkcd.com/285/,[]
QWJS-4478-4513-2046-4348,43485.0,LUOJIA-1 01,,,alive,,,,,None,,[],2021-07-21T10:11:42.553210Z,CITATION NEEDED - https://xkcd.com/285/,[]
OYTI-8726-8857-0789-4716,43551.0,ENDUROSAT ONE,ENDUROSAT AD,satellites/Endurosat.jpg,re-entered,2020-11-10T23:10:05Z,,,,None,,[],2021-07-21T10:11:42.555818Z,CITATION NEEDED - https://xkcd.com/285/,[]
SABJ-3457-7659-3993-3753,43552.0,EQUiSat,,satellites/equisat.jpg,re-entered,2020-12-27T00:16:45Z,,,,None,,[{'decoder': 'equisat'}],2021-07-21T10:11:42.558338Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZJCQ-6364-2928-4931-9019,43553.0,RADSAT-G,,satellites/radsat.jpg,re-entered,2021-04-05T00:00:00Z,,,,None,,[],2021-07-21T10:11:42.560841Z,CITATION NEEDED - https://xkcd.com/285/,[]
AWFF-8025-3088-3256-6290,43589.0,UiTMSat-1,"JG6YKN
BIRD-MY",satellites/uitmsat.png,re-entered,2020-11-27T09:03:26Z,,,,None,,[],2021-07-21T10:11:42.563345Z,CITATION NEEDED - https://xkcd.com/285/,[]
MWXV-7244-7952-4540-2800,43590.0,MAYA-1,"JG6YKM
BIRD-PH",satellites/maya-1.png,re-entered,2020-11-27T09:03:19Z,,,,None,,[],2021-07-21T10:11:42.565825Z,CITATION NEEDED - https://xkcd.com/285/,[]
XGQW-0108-4259-0432-9009,43591.0,BHUTAN-1,"JG6YKL
BIRD-BT",satellites/Bhutan-1.png,re-entered,2020-11-19T09:55:42Z,,,,None,,[],2021-07-21T10:11:42.568352Z,CITATION NEEDED - https://xkcd.com/285/,[]
BLWY-9945-8549-3046-3067,43595.0,SiriusSat-1,RS13S,satellites/SiriusSat.png,re-entered,2020-12-10T07:51:24Z,,,https://sputnix.ru/en/satellites/in-orbit/siriussat-1-en,None,,[{'decoder': 'siriussat'}],2021-07-21T10:11:42.571004Z,CITATION NEEDED - https://xkcd.com/285/,[]
OWBN-9783-9030-5673-9344,43596.0,SiriusSat-2,RS14S,satellites/SiriusSat_Q5EGcM6.png,re-entered,2020-12-10T07:51:09Z,,,https://sputnix.ru/en/satellites/in-orbit/siriussat-2-en,None,,[{'decoder': 'siriussat'}],2021-07-21T10:11:42.573613Z,CITATION NEEDED - https://xkcd.com/285/,[]
DYGX-2292-8178-2790-2062,43597.0,Tanusha-3,Tanusha-SWSU-3 (RS-8)RS8S,,re-entered,2020-12-10T07:51:44Z,,,,None,,[],2021-07-21T10:11:42.576422Z,CITATION NEEDED - https://xkcd.com/285/,[]
PGHZ-9811-8576-7503-9559,43598.0,Tanusha-4,"Tanusha-SWSU-4 (RS-9)
RS9S",,re-entered,2020-08-26T10:09:32Z,,,,None,,[],2021-07-21T10:11:42.578982Z,CITATION NEEDED - https://xkcd.com/285/,[]
GJWI-0355-3023-2147-0500,43614.0,SurfSat,,satellites/SurfSAT_41476485_Medium-286x400.png,alive,,,,,None,,[],2021-07-21T10:11:42.581443Z,CITATION NEEDED - https://xkcd.com/285/,[]
MUDL-3446-6586-9825-4790,43615.0,CP7 (DAVE),,satellites/dave.png,alive,,,,,None,,[],2021-07-21T10:11:42.583885Z,CITATION NEEDED - https://xkcd.com/285/,[]
JQOK-1219-5774-2073-2907,43616.0,ELFIN-B,"ELFIN-STAR
WJ2XOX",satellites/ELFIN.jpg,alive,,,,,None,,[{'decoder': 'elfin'}],2021-07-21T10:11:42.586294Z,CITATION NEEDED - https://xkcd.com/285/,[]
JSEY-1831-4025-6206-5301,43617.0,ELFIN-A,WJ2XNX,satellites/ELFIN_KFgi12l.jpg,alive,,,,,None,,[{'decoder': 'elfin'}],2021-07-21T10:11:42.588745Z,CITATION NEEDED - https://xkcd.com/285/,[]
GMXL-7215-1950-4661-9393,43640.0,STARS-Me,"JJ2YPL
JJ2YPM",,re-entered,2021-07-09T03:53:43Z,,,,None,,[],2021-07-21T10:11:42.591042Z,CITATION NEEDED - https://xkcd.com/285/,[]
YIDE-3824-4144-2209-0731,43656.0,CZ-4B R/B,,,alive,,,,,None,,[],2021-07-21T10:11:42.593523Z,CITATION NEEDED - https://xkcd.com/285/,[]
WMQB-0532-9164-6364-5821,43666.0,CubeBel-1,BSUSat-1,satellites/BSUSat_1.jpg,alive,,,,,None,,[{'decoder': 'cubebel1'}],2021-07-21T10:11:42.595733Z,CITATION NEEDED - https://xkcd.com/285/,[]
DWZS-2247-2262-5163-7605,43669.0,CHANGSHAGAOXIN,TY 4-01,,alive,,,,,None,,[],2021-07-21T10:11:42.597943Z,CITATION NEEDED - https://xkcd.com/285/,[]
ILWB-0355-7294-3027-0757,43677.0,Ten-Koh,JG6YKYTENKOH,,alive,,2018-10-29T00:00:00Z,,http://kit-okuyama-lab.com/en/ten-koh,None,,[],2021-07-21T10:11:42.600068Z,CITATION NEEDED - https://xkcd.com/285/,[]
HIEK-3729-5596-2727-4744,43678.0,DIWATA-2,PO-101,,alive,,,,http://phl-microsat.upd.edu.ph/diwata2,None,PH,[],2021-10-14T08:48:01.672176Z,CITATION NEEDED - https://xkcd.com/285/,[]
VBFH-2959-0036-6917-5389,43679.0,Stars-AO,JJ2YSY,,alive,,,,,None,,[],2021-07-21T10:11:42.604443Z,CITATION NEEDED - https://xkcd.com/285/,[]
NIBO-3128-7883-5467-7817,43681.0,AUTcube2,JJ2YTA,,alive,,,,,None,,[],2021-07-21T10:11:42.606544Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZYIO-9572-5451-0893-4246,43689.0,METOP-C,Meteorological operational satellite - C,satellites/MetOp_Auto3F.jpeg,alive,,,,,None,,[],2021-07-21T10:11:42.608601Z,CITATION NEEDED - https://xkcd.com/285/,[]
EAWD-1582-5167-4636-1368,43693.0,IRVINE-01,,satellites/irvine.jpg,alive,,,,,None,,[{'decoder': 'irvine'}],2021-07-21T10:11:42.610654Z,CITATION NEEDED - https://xkcd.com/285/,[]
OUSK-8135-6441-7153-9709,43699.0,GSLV R/B,,,re-entered,2019-11-18T01:07:03Z,,,,None,,[],2021-07-21T10:11:42.612666Z,CITATION NEEDED - https://xkcd.com/285/,[]
LBQI-9987-6865-3928-8294,43700.0,Es'hail 2,QO-100,satellites/Eshail_2.jpg,alive,,,,,None,QA,[{'decoder': 'eshail2'}],2021-07-21T10:11:42.614696Z,CITATION NEEDED - https://xkcd.com/285/,[]
EKKN-6409-4479-1170-0607,43721.0,FACSAT-1,,,alive,,,,,None,CO,[],2021-07-21T10:11:42.616781Z,CITATION NEEDED - https://xkcd.com/285/,[]
UESS-5249-7079-4000-7571,43722.0,Centauri-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.618803Z,CITATION NEEDED - https://xkcd.com/285/,[]
NFHA-0834-8162-4474-6973,43728.0,3CAT-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.620818Z,CITATION NEEDED - https://xkcd.com/285/,[]
UUUL-8721-0443-0737-3074,43738.0,InnoSat 2,,satellites/innosat2.jpg,alive,,,,,None,MY,[],2021-07-21T10:11:42.622812Z,CITATION NEEDED - https://xkcd.com/285/,[]
ILUP-3176-4624-1525-3825,43743.0,Reaktor Hello World,OH2RHW1,,alive,,,,,None,,[],2021-07-21T10:11:42.624833Z,CITATION NEEDED - https://xkcd.com/285/,[]
XQNL-8221-6393-9116-3452,43758.0,MinXSS 2,,,alive,,,,,None,,[{'decoder': 'minxss'}],2021-07-21T10:11:42.626853Z,CITATION NEEDED - https://xkcd.com/285/,[]
KRVN-6468-4574-3162-9980,43759.0,SIRION PATHFINDER-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.628827Z,CITATION NEEDED - https://xkcd.com/285/,[]
MSIH-7029-5546-1995-2723,43768.0,AISTECHSAT-2,,satellites/aistechsat-2__1.jpg,alive,,2018-12-03T00:00:00Z,,,None,ES,[],2021-07-21T10:11:42.631536Z,CITATION NEEDED - https://xkcd.com/285/,[]
KHIK-6754-7801-4022-8938,43770.0,FOX-1C,"AO-95
Fox-1Cliff",,alive,,,,,None,,[{'decoder': 'fox'}],2021-07-21T10:11:42.634748Z,CITATION NEEDED - https://xkcd.com/285/,[]
AORC-4589-7955-4109-3531,43772.0,RANGE A,,,alive,,,,,None,,[],2021-07-21T10:11:42.638638Z,CITATION NEEDED - https://xkcd.com/285/,[]
OTVL-0209-5913-2544-1321,43773.0,RANGE B,,,alive,,,,,None,,[],2021-07-21T10:11:42.642416Z,CITATION NEEDED - https://xkcd.com/285/,[]
WCZP-3098-6956-3307-3655,43775.0,OBJECT T,,,alive,,,,,None,,[],2021-07-21T10:11:42.645759Z,CITATION NEEDED - https://xkcd.com/285/,[]
JWFD-9682-9871-6006-7786,43780.0,MOVE-II,DP0MVE,,alive,,,,,None,,[],2021-07-21T10:11:42.649016Z,CITATION NEEDED - https://xkcd.com/285/,[]
AXGR-6774-7416-7184-3918,43781.0,VESTA-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.651920Z,CITATION NEEDED - https://xkcd.com/285/,[]
XMWA-7479-5747-5343-7120,43782.0,SNUSAT-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.654682Z,CITATION NEEDED - https://xkcd.com/285/,[]
SVDW-0245-3507-2344-8404,43784.0,SNUGLITE,DS0DH,,alive,,,,,None,,[],2021-07-21T10:11:42.657410Z,CITATION NEEDED - https://xkcd.com/285/,[]
FDZF-3106-8767-3766-2200,43786.0,ITASAT 1,ITASAT-14,,alive,,,,,None,,[],2021-07-21T10:11:42.661291Z,CITATION NEEDED - https://xkcd.com/285/,[]
NHQA-6504-1011-2518-4894,43787.0,KAZSCISAT-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.664284Z,CITATION NEEDED - https://xkcd.com/285/,[]
NMSF-0466-6077-1186-9611,43790.0,Eaglet-I,,,alive,,,,,None,,[],2021-07-21T10:11:42.667008Z,CITATION NEEDED - https://xkcd.com/285/,[]
SEXU-2964-9908-3979-4793,43792.0,ESEO,FunCube 4,satellites/ESEO_bottom_view_pillars.png,alive,,2018-12-03T00:00:00Z,,https://www.esa.int/Education/ESEO/About_ESEO_-_the_European_Student_Earth_Orbiter,ESA,,[],2021-07-21T10:11:42.669757Z,CITATION NEEDED - https://xkcd.com/285/,[]
CKMD-9513-1025-4842-0352,43793.0,CSIM-FD,,satellites/CSIM_Image_Instrument.jpeg,alive,,,,,None,,[{'decoder': 'csim'}],2021-07-21T10:11:42.672438Z,CITATION NEEDED - https://xkcd.com/285/,[]
QSPU-9204-4923-5881-5072,43798.0,Astrocast 0.1,,,alive,,,,,None,,[],2021-07-21T10:11:42.675051Z,CITATION NEEDED - https://xkcd.com/285/,[]
KLYF-4722-0218-1441-3015,43803.0,JY1Sat,"Jordan-OSCAR 97
JO-97",,alive,,,,,None,,[],2021-07-21T10:11:42.677561Z,CITATION NEEDED - https://xkcd.com/285/,[]
MUVJ-0454-0662-1172-2559,43804.0,Suomi 100,,,alive,,,,,None,,[],2021-07-21T10:11:42.680172Z,CITATION NEEDED - https://xkcd.com/285/,[]
BYLD-5095-5765-9404-4681,43805.0,al-Farabi-2,UN1GWA,,alive,,,,,None,,[],2021-07-21T10:11:42.682666Z,CITATION NEEDED - https://xkcd.com/285/,[]
DYBD-8638-9272-8158-5486,43809.0,Centauri-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.685187Z,CITATION NEEDED - https://xkcd.com/285/,[]
LDAB-6354-6935-7024-4067,43814.0,PW-Sat2,,satellites/pwsat.png,re-entered,2021-02-24T07:55:08Z,,,,None,,[{'decoder': 'pwsat2'}],2021-07-21T10:11:42.687724Z,CITATION NEEDED - https://xkcd.com/285/,[]
GYLI-0056-5213-2621-8146,43855.0,CHOMPTT,,satellites/chomptt__1.jpg,alive,,,2018-12-16T00:00:00Z,https://guidebook.com/guide/18114/poi/1931378/,None,US,[{'decoder': 'chomptt'}],2021-07-21T10:11:42.690053Z,CITATION NEEDED - https://xkcd.com/285/,[]
WSKN-9493-7628-4683-4260,43856.0,CP11 (ISX),,,alive,,,,,None,,[],2021-07-21T10:11:42.692476Z,CITATION NEEDED - https://xkcd.com/285/,[]
NDGB-5161-5512-0236-5364,43857.0,Da Vinci,,satellites/cubesat_300x300.png,alive,,,,,None,,[],2021-07-21T10:11:42.694783Z,CITATION NEEDED - https://xkcd.com/285/,[]
VLTM-4130-8711-4931-9078,43879.0,D-Star ONE iSat,DP1GOS,,alive,,,,,None,,[],2021-07-21T10:11:42.697002Z,CITATION NEEDED - https://xkcd.com/285/,[]
WDIT-2736-3800-1720-7555,43880.0,UWE-4,DP0UWH,,alive,,,,,None,,[{'decoder': 'uwe4'}],2021-07-21T10:11:42.699432Z,CITATION NEEDED - https://xkcd.com/285/,[]
QTXY-8933-7836-7484-6250,43881.0,D-Star ONE Sparrow,DP1GOS,,alive,,,,,None,,[],2021-07-21T10:11:42.701727Z,CITATION NEEDED - https://xkcd.com/285/,[]
OPKX-9983-8095-6593-6710,43907.0,ZACUBE-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.703712Z,CITATION NEEDED - https://xkcd.com/285/,[]
QXDQ-9755-0160-9983-1765,43908.0,LUME-1,LUME-I,,alive,,,,,None,,[],2021-07-21T10:11:42.705301Z,CITATION NEEDED - https://xkcd.com/285/,[]
FTGL-8131-7728-0174-9617,43933.0,OrigamiSat-1,"FO-98
JS1YAX
Fuji-OSCAR 98",,alive,,,,,None,,[{'decoder': 'origamisat1'}],2021-07-21T10:11:42.707013Z,CITATION NEEDED - https://xkcd.com/285/,[]
PUYT-6109-4558-2471-5378,43935.0,Microdragon,,,alive,,2019-01-18T00:00:00Z,,https://vnsc.org.vn/en/projects/microdragon-satellite-project/,None,VN,[],2021-07-21T10:11:42.708537Z,CITATION NEEDED - https://xkcd.com/285/,[]
MCYZ-8515-1099-2288-3521,43937.0,NEXUS,JS1WAV FO-99 Fuji-OSCAR 99,satellites/nexus__1.jpg,alive,,,,http://sat.aero.cst.nihon-u.ac.jp/nexus/E0_Top.html,None,JP,[],2021-08-25T06:22:14.927189Z,CITATION NEEDED - https://xkcd.com/285/,[]
HYSI-6582-0584-6522-0844,43940.0,AOBA VELOX-IV,,,alive,,,,,None,,[],2021-07-21T10:11:42.711459Z,CITATION NEEDED - https://xkcd.com/285/,[]
IEIM-2934-8076-7415-9008,43943.0,JILIN-01-09,Jilin-1 Guanpu-01 (Jilin-1 GP-01),satellites/jilin-1-hyperspectral-01__2.jpg,alive,,,,,CIOMP,CN,[],2021-07-21T10:11:42.712991Z,CITATION NEEDED - https://xkcd.com/285/,[]
YPYT-1743-9336-7675-2085,43946.0,JILIN-01-10,Jilin-1 Guanpu-02 /Jilin-1 GP-01),satellites/jilin-1-hyperspectral-01__2_HYVMd5B.jpg,alive,,,,,CIOMP,CN,[],2021-07-21T10:11:42.714678Z,CITATION NEEDED - https://xkcd.com/285/,[]
FCSZ-8739-3200-7406-9928,44030.0,Delphini-1,AUSAT 1,,re-entered,2021-03-19T12:17:31Z,,,,None,,[],2021-07-21T10:11:42.716117Z,CITATION NEEDED - https://xkcd.com/285/,[]
XJIF-4712-8503-0953-1790,44045.0,MySat-1,,satellites/mysat-1-cropped.png,alive,,2018-11-17T00:00:00Z,2019-02-13T00:00:00Z,https://twitter.com/MYSAT_2,None,,[{'decoder': 'mysat'}],2021-07-21T10:11:42.717727Z,CITATION NEEDED - https://xkcd.com/285/,[]
NSQG-5490-3116-4627-5828,44046.0,KickSat-2,,,re-entered,2019-04-02T04:21:00Z,,,,None,,[],2021-07-21T10:11:42.719762Z,CITATION NEEDED - https://xkcd.com/285/,[]
PEJT-8424-9765-0690-4476,44083.0,Astrocast 0.2,HB9GSF,,alive,,,,,None,,[],2021-07-21T10:11:42.722075Z,CITATION NEEDED - https://xkcd.com/285/,[]
RERZ-6166-7809-6282-7939,44103.0,AISTECHSAT-3,Danu Pathfinder,,alive,,2019-04-01T00:00:00Z,,http://www.aistechspace.com/,None,ES,[],2021-07-21T10:11:42.724625Z,CITATION NEEDED - https://xkcd.com/285/,[]
REOV-6010-1704-2080-0327,44104.0,AISAT-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.727088Z,CITATION NEEDED - https://xkcd.com/285/,[]
TMBM-0361-0702-7974-9574,44109.0,M6P,,,alive,,,,,None,,[],2021-07-21T10:11:42.729538Z,CITATION NEEDED - https://xkcd.com/285/,[]
DAYF-8008-3500-7638-0985,44329.0,Raavana-1,JG6YLG,,re-entered,2021-10-03T00:00:00Z,,,,None,,[],2021-10-09T01:06:52.159225Z,CITATION NEEDED - https://xkcd.com/285/,[]
OZTE-8267-1332-2799-5699,44330.0,Uguisu,JG6YLE,,re-entered,2021-10-07T00:00:00Z,,,,None,,[],2021-10-10T07:58:42.559660Z,CITATION NEEDED - https://xkcd.com/285/,[]
NNNQ-5861-2134-5231-3624,44331.0,NepaliSat-1,JG6YLF,,re-entered,2021-10-03T00:00:00Z,,,,None,,[],2021-10-09T01:11:12.895378Z,CITATION NEEDED - https://xkcd.com/285/,[]
CTBA-1366-4412-2214-9843,44332.0,SpooQy-1,,,re-entered,2021-10-16T00:00:00Z,,,,None,,[],2021-10-22T08:23:52.269752Z,CITATION NEEDED - https://xkcd.com/285/,[]
KEHF-2475-1116-3928-7492,44339.0,Prox-1,Nanosat-7,satellites/original.png,alive,,,,,None,,[],2021-07-21T10:11:42.739430Z,CITATION NEEDED - https://xkcd.com/285/,[]
AGXN-0655-5227-5580-8313,44350.0,FORMOSAT 7-4,,,alive,,,,,None,,[],2021-07-21T10:11:42.741335Z,CITATION NEEDED - https://xkcd.com/285/,[]
RHUX-5355-9162-3098-2723,44352.0,ARMADILLO,,,alive,,,,,None,,[{'decoder': 'armadillo'}],2021-07-21T10:11:42.743301Z,CITATION NEEDED - https://xkcd.com/285/,[]
NSIX-5794-4320-6173-0330,44354.0,PSAT-2,NO-104,satellites/Screenshot_from_2019-07-19_21-51-31.png,alive,,,,,None,,[],2021-07-21T10:11:42.745161Z,CITATION NEEDED - https://xkcd.com/285/,[]
XWQN-8491-1910-3675-2960,44355.0,BRICSat-2,"USNA-P1, USNAP1, NO-103",,alive,,,,,None,,[],2021-07-21T10:11:42.746981Z,CITATION NEEDED - https://xkcd.com/285/,[]
PYOC-7373-5476-5036-0283,44356.0,TBEX-A,,,re-entered,2021-03-10T22:31:48Z,,,,None,,[{'decoder': 'mxl'}],2021-07-21T10:11:42.748781Z,CITATION NEEDED - https://xkcd.com/285/,[]
PHAW-0441-2366-3085-1098,44359.0,TBEX-B,,,re-entered,2021-02-24T07:55:25Z,,,,None,,[{'decoder': 'mxl'}],2021-07-21T10:11:42.750598Z,CITATION NEEDED - https://xkcd.com/285/,[]
RDRK-2196-1112-4228-3474,44360.0,CP9 (LEO),,,re-entered,2021-10-28T00:00:00Z,2019-06-25T00:00:00Z,,https://www.polysat.org/launched,None,,[],2021-11-05T08:32:49.919993Z,CITATION NEEDED - https://xkcd.com/285/,[]
WBJA-6977-6678-2578-1332,44365.0,PAINANI-1,,satellites/painani-1.png,alive,,,,,None,,[{'decoder': 'painani'}],2021-07-21T10:11:42.754186Z,CITATION NEEDED - https://xkcd.com/285/,[]
DYYY-0442-0736-6026-2557,44369.0,ACRUX-1,,satellites/MSP_ACRUX-1_reduced-file-size.png,alive,,,,,None,,[{'decoder': 'acrux1'}],2021-07-21T10:11:42.756001Z,CITATION NEEDED - https://xkcd.com/285/,[]
DNDH-4105-0956-2682-2917,44387.0,METEOR M-2-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.757743Z,CITATION NEEDED - https://xkcd.com/285/,[]
MEPL-6325-0282-8405-8739,44392.0,VDNH-80,,,alive,,,,,None,,[],2021-07-21T10:11:42.759538Z,CITATION NEEDED - https://xkcd.com/285/,[]
BHTH-8781-5917-5607-8999,44393.0,D-STAR ONE (LIGHTSAT),,,alive,,,,,None,,[],2021-07-21T10:11:42.761264Z,CITATION NEEDED - https://xkcd.com/285/,[]
WPER-8728-6476-4000-7514,44394.0,AMGU-1,AMURSAT,,alive,,,,,None,,[],2021-07-21T10:11:42.763003Z,CITATION NEEDED - https://xkcd.com/285/,[]
NLLB-8107-5146-3533-6638,44398.0,MOVE-IIb,DP0MVB,,alive,,,,,None,,[],2021-07-21T10:11:42.764749Z,CITATION NEEDED - https://xkcd.com/285/,[]
RIHL-0447-5306-4769-4350,44400.0,SONATE,,,alive,,,,,None,,[],2021-07-21T10:11:42.766501Z,CITATION NEEDED - https://xkcd.com/285/,[]
IPTZ-9488-2539-2078-1418,44404.0,SOKRAT,,,alive,,,,,None,,[],2021-07-21T10:11:42.768172Z,CITATION NEEDED - https://xkcd.com/285/,[]
TVOC-6469-7409-1625-2760,44406.0,Lucky-7,OK0SAT,satellites/lucky-7.jpg,alive,,2019-07-05T00:00:00Z,2019-07-05T00:00:00Z,http://www.lucky7satellite.org/,None,CZ,[],2021-07-21T10:11:42.769868Z,CITATION NEEDED - https://xkcd.com/285/,[]
FVTP-0768-5406-9405-1618,44412.0,BEESAT-9,DP0BEM,satellites/csm_BEESAT-4_FM_2_12dc8496e0.png,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_9/parameter/en/,TU Berlin,,[],2021-07-21T10:11:42.771618Z,CITATION NEEDED - https://xkcd.com/285/,[]
PAVN-7347-0969-1067-1772,44418.0,NARSSCube-2,,,alive,,,,,None,,[],2021-07-21T10:11:42.773562Z,CITATION NEEDED - https://xkcd.com/285/,[]
FLRT-9057-4077-2524-9105,44419.0,JAISAT-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.775343Z,CITATION NEEDED - https://xkcd.com/285/,[]
NEYM-8143-9281-1364-3886,44420.0,LIGHTSAIL-2,"WM9XPA
LightSail-B",satellites/LightSail_2_Deployment_Test.jpg,alive,,,,,None,,[{'decoder': 'lightsail2'}],2021-07-21T10:11:42.777021Z,CITATION NEEDED - https://xkcd.com/285/,[]
WNFU-3656-0141-2047-7780,44426.0,Swiatowid,SR6SAT,satellites/sat.png,re-entered,2021-03-19T12:18:38Z,,,,None,,[],2021-07-21T10:11:42.778936Z,CITATION NEEDED - https://xkcd.com/285/,[]
EQAP-0335-6677-5204-0983,44427.0,KrakSat,SR9KRA,,alive,,,,,None,,[{'decoder': 'ax25monitor'}],2021-07-21T10:11:42.780683Z,CITATION NEEDED - https://xkcd.com/285/,[]
XJEY-1734-2475-9790-3893,44429.0,EntrySat,,,alive,,,,,None,,[{'decoder': 'entrysat'}],2021-07-21T10:11:42.782363Z,CITATION NEEDED - https://xkcd.com/285/,[]
LNZE-6831-5626-0234-4826,44443.0,CAS-7B,BP 1B,,re-entered,2019-08-07T13:37:05Z,,,,None,,[],2021-07-21T10:11:42.784013Z,CITATION NEEDED - https://xkcd.com/285/,[]
EJQU-9911-5613-4301-2109,44530.0,Taurus-1,Jinniuzuo-1,,alive,,,,,None,,[],2021-07-21T10:11:42.785686Z,CITATION NEEDED - https://xkcd.com/285/,[]
JINR-6612-7869-7854-7894,44694.0,ATLAS 5 CENTAUR DEB,,,alive,,,,,None,,[],2021-07-21T10:11:42.787251Z,CITATION NEEDED - https://xkcd.com/285/,[]
INUO-1191-4095-9043-8411,44790.0,RWASAT-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.788750Z,CITATION NEEDED - https://xkcd.com/285/,[]
VWJO-7516-8563-9331-1420,44791.0,AQT-D,,,alive,,,,,None,,[],2021-07-21T10:11:42.790267Z,CITATION NEEDED - https://xkcd.com/285/,[]
KYHE-4616-0361-3811-0011,44804.0,CARTOSAT-3,,satellites/Render_of_Cartosat-3.png,alive,,2019-11-27T03:58:00Z,2019-11-27T03:58:00Z,,ISRO,IN,[],2021-07-21T10:11:42.791741Z,CITATION NEEDED - https://xkcd.com/285/,[]
MOSP-5595-5214-8491-9029,44829.0,FossaSat 1,,,re-entered,2020-11-08T00:08:23Z,,,,None,,[],2021-07-21T10:11:42.793232Z,CITATION NEEDED - https://xkcd.com/285/,[]
